Device,Time,PH,ORP,Salinity,Temperature,Flow status
Device 04,2024-01-21 14:18:38,7.5,624,4029,27,1
Device 04,2024-01-21 14:48:38,7.96,642,3729,27,1
Device 04,2024-01-21 14:48:38,7.5,624,4029,27,1
Device 04,2024-01-21 15:18:38,7.96,641,3725,27,1
Device 04,2024-01-21 15:18:38,7.5,623,4036,27,1
Device 04,2024-01-21 15:48:38,7.97,641,3729,27,1
Device 04,2024-01-21 15:48:38,7.5,623,4030,28,1
Device 04,2024-01-22 09:36:22,7.3,599,4025,28,1
Device 04,2024-01-22 09:42:24,7.4,615,4041,28,1
Device 04,2024-01-22 09:48:44,7.4,618,4024,27,1
Device 04,2024-01-22 10:18:44,7.89,639,3732,27,1
Device 04,2024-01-22 10:18:44,7.4,621,4037,27,1
Device 04,2024-01-22 10:48:44,7.9,639,3731,27,1
Device 04,2024-01-22 10:48:44,7.4,621,4032,27,1
Device 04,2024-01-22 11:18:44,7.5,621,4034,27,1
Device 04,2024-01-22 11:48:44,7.91,642,3728,27,1
Device 04,2024-01-22 11:48:44,7.5,624,4028,28,1
Device 04,2024-01-22 12:18:44,7.89,635,3731,28,1
Device 04,2024-01-22 12:18:44,7.4,617,4027,28,1
Device 04,2024-01-22 12:48:44,7.89,634,3723,28,1
Device 04,2024-01-22 12:48:44,7.4,616,4037,28,1
Device 04,2024-01-22 13:18:45,7.4,616,4019,28,1
Device 04,2024-01-22 13:48:45,7.87,632,3713,28,1
Device 04,2024-01-22 13:48:45,7.4,614,4022,28,1
Device 04,2024-01-22 13:55:43,7.4,615,4027,28,1
Device 04,2024-01-22 14:18:45,7.4,615,4028,28,1
Device 04,2024-01-22 14:48:45,7.4,614,4021,29,1
Device 04,2024-01-22 15:18:45,7.88,633,3730,29,1
Device 04,2024-01-22 15:18:45,7.4,615,4020,29,1
Device 04,2024-01-22 15:48:45,7.89,633,3722,29,1
Device 04,2024-01-22 15:48:45,7.4,615,4034,29,1
Device 04,2024-01-23 09:35:12,7.2,627,4039,26,1
Device 04,2024-01-23 09:36:13,7.3,633,4024,29,1
Device 04,2024-01-23 09:38:14,7.3,617,4044,28,1
Device 04,2024-01-23 09:48:51,7.4,602,4046,28,1
Device 04,2024-01-23 10:18:51,7.85,626,3756,28,1
Device 04,2024-01-23 10:48:51,7.4,612,4050,28,1
Device 04,2024-01-23 11:15:46,7.5,614,4041,28,1
Device 04,2024-01-23 11:18:51,7.5,614,4049,27,1
Device 04,2024-01-23 11:48:51,7.5,614,4052,27,1
Device 04,2024-01-23 12:18:51,7.94,634,3753,27,1
Device 04,2024-01-23 12:18:51,7.5,616,4051,27,1
Device 04,2024-01-23 12:48:52,7.5,617,4047,27,1
Device 04,2024-01-23 13:18:52,7.5,618,4042,27,1
Device 04,2024-01-23 13:48:51,8.0,638,3741,27,1
Device 04,2024-01-23 13:48:52,7.5,620,4047,27,1
Device 04,2024-01-23 14:11:58,7.5,622,4255,27,1
Device 04,2024-01-23 14:12:59,7.5,622,4044,27,1
Device 04,2024-01-23 14:18:52,7.5,623,4048,27,1
Device 04,2024-01-23 14:48:52,7.97,650,3734,27,1
Device 04,2024-01-23 14:48:52,7.5,632,4039,27,1
Device 04,2024-01-23 15:18:32,7.5,638,4047,27,1
Device 04,2024-01-23 15:18:52,7.5,638,4043,27,1
Device 04,2024-01-23 15:48:52,7.5,635,4044,27,1
Device 04,2024-01-24 09:34:32,7.2,652,3966,27,1
Device 04,2024-01-24 09:35:32,7.2,674,4018,27,1
Device 04,2024-01-24 09:37:34,7.4,654,4042,27,1
Device 04,2024-01-24 09:40:35,7.4,638,4029,27,1
Device 04,2024-01-24 09:48:58,7.4,629,4044,27,1
Device 04,2024-01-24 10:13:46,7.4,631,4093,27,1
Device 04,2024-01-24 10:16:47,7.4,632,4030,27,1
Device 04,2024-01-24 10:18:58,7.4,632,4047,27,1
Device 04,2024-01-24 10:54:57,7.4,630,4043,27,1
Device 04,2024-01-24 11:23:57,7.92,649,3733,27,1
Device 04,2024-01-24 11:53:57,7.93,647,3732,27,1
Device 04,2024-01-24 11:53:57,7.5,629,4035,26,1
Device 04,2024-01-24 12:23:57,7.5,631,4039,26,1
Device 04,2024-01-24 12:53:57,7.5,628,4042,26,1
Device 04,2024-01-24 13:23:57,7.97,643,3728,26,1
Device 04,2024-01-24 13:53:57,7.95,642,3739,27,1
Device 04,2024-01-24 15:23:58,7.5,627,4038,27,1
Device 04,2024-01-24 15:53:58,7.99,645,3724,27,1
Device 04,2024-01-24 15:54:01,7.5,627,4029,27,1
Device 04,2024-01-24 16:04:52,7.5,628,4044,27,1
Device 04,2024-01-25 09:38:37,7.4,601,4044,26,1
Device 04,2024-01-25 09:42:39,7.4,619,4055,26,1
Device 04,2024-01-25 09:51:19,7.9,648,3752,26,1
Device 04,2024-01-25 09:51:19,7.4,630,4044,26,1
Device 04,2024-01-25 10:21:19,7.91,654,3744,27,1
Device 04,2024-01-25 10:21:20,7.5,636,4045,27,1
Device 04,2024-01-25 10:51:20,7.5,635,4062,27,1
Device 04,2024-01-25 10:56:07,7.5,635,4249,27,1
Device 04,2024-01-25 10:57:07,7.5,635,4056,27,1
Device 04,2024-01-24 11:23:57,7.5,631,4042,27,1
Device 04,2024-01-24 12:23:57,7.95,649,3741,27,1
Device 04,2024-01-24 12:36:36,7.5,630,4092,26,1
Device 04,2024-01-24 12:37:37,7.5,630,4044,26,1
Device 04,2024-01-24 13:23:58,7.5,625,4042,26,1
Device 04,2024-01-24 13:53:58,7.5,624,4040,27,1
Device 04,2024-01-24 14:23:58,7.5,627,4051,27,1
Device 04,2024-01-24 14:53:58,7.5,625,4040,27,1
Device 04,2024-01-25 10:06:46,7.4,635,4057,26,1
Device 04,2024-01-25 11:21:20,7.92,652,3747,27,1
Device 04,2024-01-25 11:51:20,7.5,632,4048,27,1
Device 04,2024-01-25 12:21:20,7.95,649,3735,26,1
Device 04,2024-01-25 12:21:20,7.5,631,4042,27,1
Device 04,2024-01-25 12:51:20,7.95,648,3744,27,1
Device 04,2024-01-25 14:21:21,7.95,645,3741,27,1
Device 04,2024-01-25 14:51:21,7.5,626,4044,27,1
Device 04,2024-01-25 15:51:21,7.98,644,3729,27,1
Device 04,2024-01-26 09:50:40,7.9,634,3739,25,1
Device 04,2024-01-26 10:20:40,7.93,639,3741,26,1
Device 04,2024-01-26 10:20:41,7.5,621,4050,26,1
Device 04,2024-01-26 10:50:40,7.97,641,3747,26,1
Device 04,2024-01-26 10:51:40,7.5,623,4054,26,1
Device 04,2024-01-25 11:21:20,7.5,634,4046,26,1
Device 04,2024-01-25 12:51:21,7.5,630,4052,27,1
Device 04,2024-01-25 13:21:20,7.95,647,3749,27,1
Device 04,2024-01-25 13:21:21,7.5,629,4034,27,1
Device 04,2024-01-25 13:51:21,7.5,628,4050,27,1
Device 04,2024-01-25 14:21:21,7.5,627,4046,27,1
Device 04,2024-01-25 14:51:21,7.96,644,3744,27,1
Device 04,2024-01-25 15:21:21,7.5,626,4045,27,1
Device 04,2024-01-25 15:51:21,7.5,626,4047,27,1
Device 04,2024-01-26 09:34:14,7.1,623,4040,26,1
Device 04,2024-01-26 09:35:15,7.3,648,4033,27,1
Device 04,2024-01-26 09:37:16,7.4,631,4040,27,1
Device 04,2024-01-26 09:50:41,7.4,616,4040,27,1
Device 04,2024-01-26 10:50:41,7.5,623,4052,26,1
Device 04,2024-01-26 11:20:41,7.99,641,3747,26,1
Device 04,2024-01-26 11:50:41,7.5,624,4045,26,1
Device 04,2024-01-26 12:20:41,7.96,646,3747,26,1
Device 04,2024-01-26 12:50:41,7.95,649,3744,26,1
Device 04,2024-01-26 13:20:41,7.94,650,3738,26,1
Device 04,2024-01-26 13:50:42,7.93,651,3732,26,1
Device 04,2024-01-26 14:20:43,7.92,652,3730,26,1
Device 04,2024-01-26 15:20:42,7.5,637,4041,26,1
Device 04,2024-01-26 15:50:43,7.5,638,4029,26,1
Device 04,2024-01-27 09:35:30,7.2,678,4007,28,1
Device 04,2024-01-27 09:37:31,7.3,654,4015,27,1
Device 04,2024-01-27 09:40:32,7.4,636,4013,27,1
Device 04,2024-01-27 09:50:49,7.4,627,4024,26,1
Device 04,2024-01-27 10:50:49,7.4,629,4022,26,1
Device 04,2024-01-26 11:20:41,7.5,623,4045,27,1
Device 04,2024-01-26 11:50:41,7.98,642,3749,26,1
Device 04,2024-01-26 12:20:42,7.5,628,4039,26,1
Device 04,2024-01-26 13:20:43,7.5,632,4045,26,1
Device 04,2024-01-26 14:50:42,7.5,635,4040,26,1
Device 04,2024-01-26 14:50:44,7.93,653,3732,26,1
Device 04,2024-01-26 15:50:42,7.93,656,3736,26,1
Device 04,2024-01-27 09:50:48,7.85,645,3710,28,1
Device 04,2024-01-27 10:20:49,7.4,630,4024,26,1
Device 04,2024-01-27 10:50:49,7.87,648,3708,26,1
Device 04,2024-01-27 11:20:49,7.4,631,4022,27,1
Device 04,2024-01-27 11:50:49,7.9,648,3706,27,1
Device 04,2024-01-27 12:20:49,7.91,648,3735,27,1
Device 04,2024-01-27 12:50:50,7.4,629,4017,27,1
Device 04,2024-01-27 13:20:50,7.91,647,3710,27,1
Device 04,2024-01-27 13:50:50,7.4,628,4016,27,1
Device 04,2024-01-27 14:20:50,7.89,645,3715,27,1
Device 04,2024-01-27 14:20:50,7.4,627,4025,27,1
Device 04,2024-01-27 14:50:51,7.5,627,4012,27,1
Device 04,2024-01-27 15:20:51,7.4,627,4008,28,1
Device 04,2024-01-27 15:50:51,7.91,645,3719,28,1
Device 04,2024-01-27 16:04:41,7.5,627,4011,28,1
Device 04,2024-01-28 09:35:28,7.1,628,4016,28,1
Device 04,2024-01-28 09:53:18,7.84,639,3727,29,1
Device 04,2024-01-28 09:53:18,7.4,621,4018,27,1
Device 04,2024-01-28 10:13:41,7.4,624,4020,27,1
Device 04,2024-01-28 10:23:18,7.4,624,4031,27,1
Device 04,2024-01-28 10:53:18,7.89,643,3711,27,1
Device 04,2024-01-28 10:53:18,7.4,625,4022,27,1
Device 04,2024-01-27 11:20:49,7.89,649,3720,27,1
Device 04,2024-01-27 11:50:49,7.4,630,4014,27,1
Device 04,2024-01-27 12:20:50,7.5,630,4038,27,1
Device 04,2024-01-27 13:20:50,7.5,629,4011,27,1
Device 04,2024-01-27 13:50:50,7.9,646,3713,27,1
Device 04,2024-01-27 14:43:15,7.4,627,4023,27,1
Device 04,2024-01-27 15:50:51,7.5,627,4011,27,1
Device 04,2024-01-28 09:36:29,7.3,630,4008,28,1
Device 04,2024-01-28 11:23:18,7.9,644,3728,28,1
Device 04,2024-01-28 11:37:07,7.5,626,4118,27,1
Device 04,2024-01-28 11:38:08,7.5,626,4029,27,1
Device 04,2024-01-28 11:53:19,7.5,627,4033,27,1
Device 04,2024-01-28 12:53:19,7.5,627,4020,27,1
Device 04,2024-01-28 13:23:19,7.98,646,3720,27,1
Device 04,2024-01-28 13:53:19,8.1,646,3712,27,1
Device 04,2024-01-28 14:23:19,7.5,631,4032,27,1
Device 04,2024-01-28 15:23:19,7.95,655,3728,27,1
Device 04,2024-01-28 15:53:20,7.5,641,4016,27,1
Device 04,2024-01-29 09:34:17,7.1,646,4017,28,1
Device 04,2024-01-29 09:35:18,7.2,672,4013,28,1
Device 04,2024-01-29 09:36:19,7.3,654,3999,28,1
Device 04,2024-01-29 09:50:37,7.4,623,4020,27,1
Device 04,2024-01-29 10:20:37,7.4,628,4014,27,1
Device 04,2024-01-29 10:50:37,7.4,628,4029,27,1
Device 04,2024-01-28 11:23:18,7.4,626,4027,27,1
Device 04,2024-01-28 11:53:18,7.94,645,3713,27,1
Device 04,2024-01-28 12:23:19,7.5,626,4018,27,1
Device 04,2024-01-28 12:53:19,7.97,645,3715,27,1
Device 04,2024-01-28 13:23:19,7.5,628,4024,27,1
Device 04,2024-01-28 13:53:19,7.6,628,4012,27,1
Device 04,2024-01-28 14:23:19,7.97,649,3723,27,1
Device 04,2024-01-28 14:37:06,7.5,633,4093,27,1
Device 04,2024-01-28 14:38:06,7.5,632,4041,27,1
Device 04,2024-01-28 14:53:19,7.97,652,3714,27,1
Device 04,2024-01-28 14:53:19,7.5,634,4016,27,1
Device 04,2024-01-28 15:23:19,7.5,637,4027,27,1
Device 04,2024-01-28 15:53:19,7.94,659,3713,27,1
Device 04,2024-01-29 09:38:20,7.3,634,4009,26,1
Device 04,2024-01-29 10:20:37,7.86,646,3720,27,1
Device 04,2024-01-29 11:20:37,7.4,631,4017,27,1
Device 04,2024-01-29 11:50:37,7.5,631,4014,27,1
Device 04,2024-01-29 12:20:37,7.5,632,4016,27,1
Device 04,2024-01-29 12:24:13,7.5,632,4021,27,1
Device 04,2024-01-29 12:50:37,7.93,649,3716,27,1
Device 04,2024-01-29 12:50:38,7.5,631,4014,27,1
Device 04,2024-01-29 13:20:38,7.5,630,4021,27,1
Device 04,2024-01-29 13:50:38,7.92,648,3705,27,1
Device 04,2024-01-29 13:50:38,7.5,630,4022,27,1
Device 04,2024-01-29 14:20:38,7.94,648,3714,27,1
Device 04,2024-01-29 14:20:38,7.5,630,4013,27,1
Device 04,2024-01-29 14:50:38,7.95,650,3712,27,1
Device 04,2024-01-29 14:50:38,7.5,632,4015,27,1
Device 04,2024-01-29 15:20:38,7.97,650,3712,27,1
Device 04,2024-01-29 15:20:38,7.5,632,4010,27,1
Device 04,2024-01-29 15:50:38,7.98,649,3714,27,1
Device 04,2024-01-29 15:50:39,7.5,631,4008,27,1
Device 04,2024-01-30 09:35:07,7.2,672,3798,26,1
Device 04,2024-01-30 09:36:08,7.3,657,3792,27,1
Device 04,2024-01-30 09:38:09,7.4,639,3826,27,1
Device 04,2024-01-30 09:41:11,7.4,624,3926,26,1
Device 04,2024-01-30 10:02:56,7.5,625,3955,26,1
Device 04,2024-01-30 10:32:56,7.5,625,3950,26,1
Device 04,2024-01-30 10:56:35,7.5,625,4208,26,1
Device 04,2024-01-30 10:57:36,7.5,625,3950,26,1
Device 04,2024-01-30 11:02:56,7.95,643,3651,26,1
Device 04,2024-01-30 11:32:56,7.5,626,3946,26,1
Device 04,2024-01-30 12:02:56,7.96,644,3645,26,1
Device 04,2024-01-30 12:32:57,7.5,626,3942,26,1
Device 04,2024-01-30 13:02:56,7.98,645,3647,26,1
Device 04,2024-01-30 13:32:57,7.6,628,3939,26,1
Device 04,2024-01-30 13:36:37,7.6,628,4131,26,1
Device 04,2024-01-30 13:37:38,7.5,628,3942,26,1
Device 04,2024-01-30 14:02:57,7.5,631,3946,26,1
Device 04,2024-01-30 14:32:57,7.97,652,3640,26,1
Device 04,2024-01-30 14:32:57,7.5,634,3948,26,1
Device 04,2024-01-30 15:02:57,7.94,654,3647,26,1
Device 04,2024-01-30 15:32:57,7.5,639,3935,26,1
Device 04,2024-01-31 09:34:56,7.1,687,3887,26,1
Device 04,2024-01-31 09:37:58,7.4,656,3890,26,1
Device 04,2024-01-31 09:58:07,7.86,659,3574,26,1
Device 04,2024-01-31 10:28:08,7.4,641,3896,26,1
Device 04,2024-01-31 10:58:08,7.9,658,3582,26,1
Device 04,2024-01-31 10:58:08,7.4,640,3883,26,1
Device 04,2024-01-30 11:02:56,7.5,625,3959,26,1
Device 04,2024-01-30 11:56:56,7.5,626,4069,26,1
Device 04,2024-01-30 11:57:56,7.5,625,3952,26,1
Device 04,2024-01-30 14:02:57,7.97,650,3649,26,1
Device 04,2024-01-30 15:02:57,7.5,636,3950,26,1
Device 04,2024-01-30 15:32:57,7.95,657,3634,26,1
Device 04,2024-01-30 15:59:02,7.5,641,3931,26,1
Device 04,2024-01-31 09:35:57,7.3,680,3875,25,1
Device 04,2024-01-31 09:58:08,7.4,641,3885,26,1
Device 04,2024-01-31 10:04:06,7.4,640,3900,26,1
Device 04,2024-01-31 11:10:37,7.5,640,4066,26,1
Device 04,2024-01-31 11:11:38,7.5,640,3883,26,1
Device 04,2024-01-31 11:28:08,7.5,640,3879,26,1
Device 04,2024-01-31 11:58:08,7.95,657,3584,26,1
Device 04,2024-01-31 11:58:08,7.5,639,3889,26,1
Device 04,2024-01-31 12:28:08,7.5,640,3876,27,1
Device 04,2024-01-31 12:58:08,7.98,657,3597,27,1
Device 04,2024-01-31 12:58:09,7.5,639,3883,27,1
Device 04,2024-01-31 13:28:09,7.5,638,3883,27,1
Device 04,2024-01-31 13:58:08,7.99,656,3578,27,1
Device 04,2024-01-31 14:28:09,7.5,638,3883,27,1
Device 04,2024-01-31 14:58:09,7.95,658,3591,27,1
Device 04,2024-01-31 14:58:09,7.5,640,3876,27,1
Device 04,2024-01-31 15:28:09,7.5,641,3872,27,1
Device 04,2024-01-31 15:58:09,7.93,661,3576,27,1
Device 04,2024-01-31 15:58:09,7.5,643,3894,27,1
Device 04,2024-02-01 09:35:52,7.3,611,3898,26,1
Device 04,2024-02-01 09:36:53,7.4,629,3879,26,1
Device 04,2024-02-01 09:37:13,7.83,650,3587,26,1
Device 04,2024-02-01 09:37:14,7.4,632,3898,26,1
Device 04,2024-02-01 09:39:55,7.4,646,3884,26,1
Device 04,2024-02-01 09:57:01,7.4,662,3888,26,1
Device 04,2024-02-01 10:07:13,7.89,681,3580,26,1
Device 04,2024-02-01 10:07:14,7.4,663,3909,26,1
Device 04,2024-02-01 10:37:13,7.89,678,3638,26,1
Device 04,2024-02-01 10:37:14,7.4,660,3911,26,1
Device 04,2024-02-01 11:07:14,7.5,659,3887,26,1
Device 04,2024-02-01 11:37:14,7.5,656,3890,26,1
Device 04,2024-02-01 12:07:14,7.5,654,3903,26,1
Device 04,2024-02-01 12:37:14,7.94,670,3597,26,1
Device 04,2024-02-01 13:07:15,7.5,651,3887,26,1
Device 04,2024-02-01 13:37:15,7.5,649,3881,27,1
Device 04,2024-02-01 14:07:15,7.5,648,3892,27,1
Device 04,2024-02-01 14:29:28,7.5,646,3903,27,1
Device 04,2024-02-01 14:37:15,7.5,647,3876,27,1
Device 04,2024-02-01 15:07:15,7.5,645,3900,27,1
Device 04,2024-02-01 15:17:49,7.5,646,4146,27,1
Device 04,2024-02-01 15:18:49,7.5,645,3883,27,1
Device 04,2024-02-01 15:37:15,7.98,663,3565,27,1
Device 04,2024-02-02 09:35:48,7.3,607,3903,26,1
Device 04,2024-02-02 09:36:49,7.4,624,3946,26,1
Device 04,2024-02-02 09:37:20,7.83,645,3589,26,1
Device 04,2024-02-02 09:37:21,7.4,628,3892,26,1
Device 04,2024-02-02 09:40:50,7.4,642,3887,26,1
Device 04,2024-02-02 10:07:21,7.4,655,3898,26,1
Device 04,2024-02-02 10:17:02,7.4,655,4035,26,1
Device 04,2024-02-02 10:18:03,7.4,655,3887,26,1
Device 04,2024-02-02 10:37:21,7.89,672,3595,26,1
Device 04,2024-02-02 10:37:21,7.4,654,3889,26,1
Device 04,2024-02-02 11:07:21,7.9,669,3591,26,1
Device 04,2024-02-02 13:37:22,7.91,657,3582,27,1
Device 04,2024-02-02 13:37:22,7.4,639,3878,27,1
Device 04,2024-02-02 14:07:22,7.91,655,3593,27,1
Device 04,2024-02-02 14:37:22,7.91,653,3571,27,1
Device 04,2024-02-02 14:37:23,7.5,635,3876,27,1
Device 04,2024-02-02 15:37:22,7.92,651,3578,27,1
Device 04,2024-02-03 10:37:29,7.4,634,3892,26,1
Device 04,2024-02-02 11:07:21,7.4,651,3892,27,1
Device 04,2024-02-02 11:37:21,7.91,667,3576,27,1
Device 04,2024-02-02 11:37:21,7.5,649,3889,27,1
Device 04,2024-02-02 12:07:21,7.5,646,3892,27,1
Device 04,2024-02-02 12:37:22,7.5,643,3896,27,1
Device 04,2024-02-02 13:07:22,7.5,640,3889,26,1
Device 04,2024-02-02 13:25:19,7.5,639,3887,27,1
Device 04,2024-02-02 14:07:22,7.5,637,3887,27,1
Device 04,2024-02-02 15:07:22,7.92,652,3587,27,1
Device 04,2024-02-02 15:07:23,7.5,634,3872,27,1
Device 04,2024-02-02 15:37:23,7.5,633,3881,27,1
Device 04,2024-02-03 09:35:41,7.3,603,3878,27,1
Device 04,2024-02-03 09:37:28,7.79,638,3575,27,1
Device 04,2024-02-03 09:37:28,7.3,620,3878,27,1
Device 04,2024-02-03 09:37:42,7.3,621,3879,27,1
Device 04,2024-02-03 10:07:29,7.4,634,3902,27,1
Device 04,2024-02-03 10:37:28,7.88,652,3599,26,1
Device 04,2024-02-03 11:07:29,7.4,633,3898,27,1
Device 04,2024-02-03 11:37:29,7.9,651,3589,27,1
Device 04,2024-02-03 11:37:29,7.4,633,3892,27,1
Device 04,2024-02-03 12:04:29,7.5,632,3902,27,1
Device 04,2024-02-03 12:07:29,7.5,632,3885,27,1
Device 04,2024-02-03 12:37:29,7.92,650,3586,27,1
Device 04,2024-02-03 12:37:29,7.5,632,3889,27,1
Device 04,2024-02-03 13:07:29,7.93,649,3597,27,1
Device 04,2024-02-03 13:07:29,7.5,631,3890,27,1
Device 04,2024-02-03 13:37:30,7.5,630,3889,27,1
Device 04,2024-02-03 14:07:30,7.5,632,3885,27,1
Device 04,2024-02-03 14:37:30,7.9,649,3597,27,1
Device 04,2024-02-03 14:37:30,7.4,631,3898,27,1
Device 04,2024-02-03 15:07:30,7.5,631,3894,27,1
Device 04,2024-02-03 15:37:30,7.5,631,3889,27,1
Device 04,2024-02-04 09:37:36,7.76,614,3599,27,1
Device 04,2024-02-04 09:37:36,7.3,596,3889,27,1
Device 04,2024-02-04 09:40:38,7.3,615,3909,27,1
Device 04,2024-02-04 09:55:43,7.4,631,3892,27,1
Device 04,2024-02-04 10:07:36,7.4,632,3914,27,1
Device 04,2024-02-04 10:37:36,7.4,634,3997,27,1
Device 04,2024-02-04 11:07:36,7.87,650,3591,27,1
